id,key,value,type
1526755231,access,private,regular
1526755231,amenity,bicycle_parking,regular
1526755231,covered,yes,regular
1526755231,capacity,36,regular
1526755231,operator,Clare College (University of Cambridge),regular
1526755231,bicycle_parking,stands,regular
1526755236,access,private,regular
1526755236,amenity,bicycle_parking,regular
1526755236,capacity,4,regular
1526755236,operator,Clare College (University of Cambridge),regular
1526755236,bicycle_parking,stands,regular
1526755258,amenity,telephone,regular
1526755276,ref,CLARE/COLONY020-A,regular
1526755276,entrance,residence,regular
1526755276,operator,Clare College (University of Cambridge),regular
1526755287,amenity,wheelchair_lift,regular
1526755310,ref,CLARE/COLONY021-A,regular
1526755310,entrance,residence,regular
1526755310,operator,Clare College (University of Cambridge),regular
1526755395,ref,CLARE/COLONY020-B,regular
1526755395,entrance,private,regular
1526755395,operator,Clare College (University of Cambridge),regular
1526972058,name,Ashby Court,regular
1526972058,landuse,college_court,regular
1526972058,operator,Clare College (University of Cambridge),regular
1526972061,ref,CLARE/MEM--K,regular
1526972061,name,K,regular
1526972061,entrance,yes,regular
1526972061,operator,Clare College (University of Cambridge),regular
1526972080,ref,CLARE/MEM--L,regular
1526972080,name,L,regular
1526972080,entrance,yes,regular
1526972080,operator,Clare College (University of Cambridge),regular
1526972090,name,Lerner Court,regular
1526972090,landuse,college_court,regular
1526972090,operator,Clare College (University of Cambridge),regular
1526972096,ref,CLARE/MEM--M,regular
1526972096,name,M,regular
1526972096,entrance,yes,regular
1526972096,operator,Clare College (University of Cambridge),regular
1526972112,ref,CLARE/MEM013-B,regular
1526972112,name,M,regular
1526972112,entrance,main,regular
1526972112,operator,Clare College (University of Cambridge),regular
1526972121,name,Memorial Court,regular
1526972121,landuse,college_court,regular
1526972121,operator,Clare College (University of Cambridge),regular
1526972129,ref,CLARE/MEM--N,regular
1526972129,name,N,regular
1526972129,entrance,yes,regular
1526972129,operator,Clare College (University of Cambridge),regular
1526972148,ref,CLARE/MEM--O,regular
1526972148,name,O,regular
1526972148,entrance,yes,regular
1526972148,operator,Clare College (University of Cambridge),regular
1526972151,ref,CLARE/MEM--P,regular
1526972151,name,P,regular
1526972151,entrance,yes,regular
1526972151,operator,Clare College (University of Cambridge),regular
1526972171,ref,CLARE/MEM--Q,regular
1526972171,name,Q,regular
1526972171,entrance,yes,regular
1526972171,operator,Clare College (University of Cambridge),regular
1526972184,ref,CLARE/MEM--R,regular
1526972184,name,R,regular
1526972184,entrance,yes,regular
1526972184,operator,Clare College (University of Cambridge),regular
1526972198,name,Thirkill Court,regular
1526972198,landuse,college_court,regular
1526972198,operator,Clare College (University of Cambridge),regular
1526972209,ref,CLARE/MEM--U,regular
1526972209,name,U,regular
1526972209,entrance,yes,regular
1526972209,operator,Clare College (University of Cambridge),regular
1526972217,ref,CLARE/MEM--V,regular
1526972217,name,V,regular
1526972217,entrance,yes,regular
1526972217,operator,Clare College (University of Cambridge),regular
1526972236,ref,CLARE/MEM--W,regular
1526972236,name,W,regular
1526972236,entrance,yes,regular
1526972236,operator,Clare College (University of Cambridge),regular
1526972244,ref,CLARE/MEM--X,regular
1526972244,name,X,regular
1526972244,entrance,yes,regular
1526972244,operator,Clare College (University of Cambridge),regular
1526972244,wheelchair,yes,regular
1526972288,ref,CLARE/MEM-G,regular
1526972288,access,private,regular
1526972288,barrier,gate,regular
1526972288,vehicle,yes,regular
1526972288,entrance,main_entrance,regular
1526972288,operator,Clare College (University of Cambridge),regular
1526972468,access,private,regular
1526972468,amenity,bicycle_parking,regular
1526972468,covered,yes,regular
1526972468,capacity,86,regular
1526972468,operator,Clare College (University of Cambridge),regular
1526972468,bicycle_parking,stands,regular
1526972699,ref,CLARE/MEM010-A,regular
1526972699,entrance,porters,regular
1526972699,operator,Clare College (University of Cambridge),regular
1526972723,ref,CLARE/MEM013-A,regular
1526972723,entrance,main_entrance,regular
1526972723,operator,Clare College (University of Cambridge),regular
1526972729,amenity,wheelchair_lift,regular
1526972732,name,Falling Warrior,regular
1526972732,source,http://www.cambridgesculpturetrails.co.uk/trail2/,regular
1526972732,amenity,sculpture,regular
1526972732,tourism,artwork,regular
1526972732,material,bronze,regular
1526972732,start_date,1956,regular
1526972732,artist_name,Henry Moore,regular
1526972732,artwork_type,sculpture,regular
1526972745,ref,CLARE/MEM-E,regular
1526972745,access,private,regular
1526972745,barrier,gate,regular
1526972745,bicycle,no,regular
1526972745,vehicle,no,regular
1526972745,entrance,main_entrance,regular
1526972745,operator,Clare College (University of Cambridge),regular
1526972752,ref,CLARE/MEM-A,regular
1526972752,access,private,regular
1526972752,barrier,gate,regular
1526972752,vehicle,no,regular
1526972752,entrance,main_entrance,regular
1526972752,operator,Clare College (University of Cambridge),regular
1526973126,amenity,bench,regular
1526973128,amenity,sculpture,regular
1526973138,ref,CLARE/MEM020-A,regular
1526973138,entrance,main_entrance,regular
1526973138,operator,Clare College (University of Cambridge),regular
1526973138,wheelchair,yes,regular
1526973190,ref,CLARE/MEM-F,regular
1526973190,access,private,regular
1526973190,barrier,gate,regular
1526973190,bicycle,no,regular
1526973190,vehicle,no,regular
1526973190,entrance,main_entrance,regular
1526973190,operator,Clare College (University of Cambridge),regular
1526973213,ref,CLARE/MEM015-A,regular
1526973213,entrance,main,regular
1526973213,operator,Clare College (University of Cambridge),regular
1526973222,ref,CLARE/MEM-B,regular
1526973222,access,private,regular
1526973222,barrier,entrance,regular
1526973222,entrance,secondary_entrance,regular
1526973222,operator,Clare College (University of Cambridge),regular
1527042081,source,Bing,regular
1527042081,natural,tree,regular
1527042083,source,Bing,regular
1527042083,natural,tree,regular
1527042090,source,Bing,regular
1527042090,natural,tree,regular
1527042092,source,Bing,regular
1527042092,natural,tree,regular
1527042095,source,Bing,regular
1527042095,natural,tree,regular
1527042105,source,Bing,regular
1527042105,natural,tree,regular
1527042108,source,Bing,regular
1527042108,natural,tree,regular
1527042115,source,Bing,regular
1527042115,natural,tree,regular
1527042117,source,Bing,regular
1527042117,natural,tree,regular
1527042118,source,Bing,regular
1527042118,natural,tree,regular
1527042119,source,Bing,regular
1527042119,natural,tree,regular
1527042120,source,Bing,regular
1527042120,natural,tree,regular
1527042125,source,Bing,regular
1527042125,natural,tree,regular
1527042129,source,Bing,regular
1527042129,natural,tree,regular
1527042132,source,Bing,regular
1527042132,natural,tree,regular
1527042134,source,Bing,regular
1527042134,natural,tree,regular
1527042144,source,Bing,regular
1527042144,natural,tree,regular
1527042147,source,Bing,regular
1527042147,natural,tree,regular
1527257346,ref,CLARE--A,regular
1527257346,name,A,regular
1527257346,entrance,residence,regular
1527257346,operator,Clare College (University of Cambridge),regular
1527257367,ref,CLARE--B,regular
1527257367,name,B,regular
1527257367,entrance,residence,regular
1527257367,operator,Clare College (University of Cambridge),regular
1527257369,ref,CLARE014-A,regular
1527257369,name,Chapel,regular
1527257369,entrance,main_entrance,regular
1527257369,operator,Clare College (University of Cambridge),regular
1527257373,ref,CLARE--D,regular
1527257373,name,D; Godwin Room,regular
1527257373,entrance,residence,regular
1527257373,operator,Clare College (University of Cambridge),regular
1527257387,ref,CLARE--E,regular
1527257387,name,E; Latimer Room,regular
1527257387,entrance,residence,regular
1527257387,operator,Clare College (University of Cambridge),regular
1527257395,ref,CLARE--F,regular
1527257395,name,F,regular
1527257395,entrance,residence,regular
1527257395,operator,Clare College (University of Cambridge),regular
1527257408,ref,CLARE--G,regular
1527257408,name,G,regular
1527257408,entrance,residence,regular
1527257408,operator,Clare College (University of Cambridge),regular
1527257411,ref,CLARE--H,regular
1527257411,name,H,regular
1527257411,entrance,residence,regular
1527257411,operator,Clare College (University of Cambridge),regular
1527257425,ref,CLARE012-A,regular
1527257425,name,Master's Lodge,regular
1527257425,entrance,private,regular
1527257425,operator,Clare College (University of Cambridge),regular
1527257435,ref,CLARE012-B,regular
1527257435,name,Master's Office,regular
1527257435,entrance,office,regular
1527257435,operator,Clare College (University of Cambridge),regular
1527257438,name,Old Court,regular
1527257438,landuse,college_court,regular
1527257438,operator,Clare College (University of Cambridge),regular
1527257484,ref,CLARE-C,regular
1527257484,barrier,gate,regular
1527257484,bicycle,no,regular
1527257484,vehicle,no,regular
1527257484,entrance,secondary_entrance,regular
1527257484,operator,Clare College (University of Cambridge),regular
1527257513,ref,CLARE--C,regular
1527257513,entrance,residence;porters,regular
1527257513,operator,Clare College (University of Cambridge),regular
1527257517,access,private,regular
1527257517,amenity,bicycle_parking,regular
1527257517,capacity,9,regular
1527257517,operator,Clare College (University of Cambridge),regular
1527257517,bicycle_parking,v,regular
1527257524,ref,CLARE-B,regular
1527257524,barrier,gate,regular
1527257524,bicycle,no,regular
1527257524,vehicle,no,regular
1527257524,entrance,main_entrance,regular
1527257524,operator,Clare College (University of Cambridge),regular
1527257547,access,private,regular
1527257547,amenity,bicycle_parking,regular
1527257547,capacity,23,regular
1527257547,operator,Clare College (University of Cambridge),regular
1527257547,bicycle_parking,v,regular
1527257577,amenity,wheelchair_lift,regular
1527257597,ref,CLARE-D,regular
1527257597,barrier,gate,regular
1527257597,bicycle,no,regular
1527257597,vehicle,no,regular
1527257597,entrance,goods,regular
1527257597,operator,Clare College (University of Cambridge),regular
1527257609,barrier,gate,regular
1529017265,name,Balzano's,regular
1529017265,shop,deli,regular
1529017265,telephone,+441223511929,regular
1529017265,amenity,cafe,regular
1529017265,cuisine,coffee_shop;italian,regular
1529017265,city,Cambridge,addr
1529017265,street,Cherry Hinton Road,addr
1529017265,postal_code,CB1 7AW,addr
1529017265,housenumber,204,addr
1529033287,maxwidth,2,regular
1529033287,traffic_calming,choker,regular
1529037714,ref,MURRAYEDWARDS019-A,regular
1529037714,entrance,residence,regular
1529037714,operator,Murray Edwards College (University of Cambridge),regular
1529037747,ref,MURRAYEDWARDS-F,regular
1529037747,barrier,gate,regular
1529037747,entrance,main_entrance,regular
1529037747,operator,Murray Edwards College (University of Cambridge),regular
1529037751,ref,MURRAYEDWARDS017-D,regular
1529037751,entrance,residence,regular
1529037751,operator,Murray Edwards College (University of Cambridge),regular
1532513820,amenity,bicycle_parking,regular
1532513820,covered,no,regular
1532513820,capacity,8,regular
1532513824,amenity,bicycle_parking,regular
1532513824,covered,no,regular
1532513824,capacity,12,regular
1532894469,amenity,bicycle_parking,regular
1532894469,covered,yes,regular
1532894469,capacity,16,regular
1532931259,barrier,gate,regular
